movieNm,audiAcc,openDt,movieCd,movieNmEn,prdtYear,typeNm,nations,genres,directors,actors,watchGradeNm,distributors,search_4w_before,search_2w_before,search_1w_before,search_opening,search_1w_after,max_search,avg_search,search_volatility,search_growth_rate,director_power,actor_power,ticket_power,genre_애니메이션,genre_어드벤처,genre_사극,genre_SF,genre_멜로/로맨스,genre_다큐멘터리,genre_뮤지컬,genre_판타지,genre_공연,genre_전쟁,genre_공포(호러),genre_서부극(웨스턴),genre_드라마,genre_액션,genre_범죄,genre_기타,genre_스릴러,genre_성인물(에로),genre_코미디,genre_미스터리,genre_가족,genre_Unknown,release_month,release_quarter,release_year,release_dayofweek,is_weekend,season,season_fall,season_spring,season_summer_peak,season_winter_peak,distributor_freq,distributor_target,watchGrade_encoded
똑똑똑,26524,2023-03-08,20230200,Knock at the Cabin,2023.0,장편,미국,"미스터리,스릴러",M. 나이트 샤말란,"데이브 바티스타,조나단 그로프,루퍼트 그린트",15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),8.7,17.5,22.3,30.3,17.6,30.3,18.266666666666666,7.4738655772409155,1.563218390804598,114083.0,52724.0,77267.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.0,2023.0,2.0,0,fall,True,False,False,False,66.0,676705.0454545454,4
뜨거운 피,396773,2022-03-23,20199500,Hot Blooded,2020.0,장편,한국,"범죄,드라마",천명관,"정우,김갑수,최무성,지승현,김해곤",15세이상관람가,"(주)스튜디오디에이치엘,(주)키다리스튜디오",6.5,17.0,18.9,26.5,18.0,26.5,16.0,7.232150440913131,1.9076923076923076,28339.5,1240896.4,755873.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0,1.0,2022.0,2.0,0,fall,True,False,False,False,2.0,205162.5,4
뜨거운 피: 디 오리지널,13552,2022-05-26,20225055,Hot Blooded: The Original,2019.0,장편,한국,"액션,범죄",천명관,"정우,김갑수",청소년관람불가,"(주)스튜디오디에이치엘,(주)키다리스튜디오",5.0,8.1,10.5,15.8,8.2,15.8,8.950000000000001,3.8557748896946773,1.1,396773.0,1164157.9090909092,857203.9454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.0,2.0,2022.0,3.0,0,spring,False,True,False,False,2.0,205162.5,13
라라걸,7729,2020-04-15,20206447,Ride Like a Girl,2019.0,장편,호주,드라마,레이첼 그리피스,"테레사 팔머,샘 닐,설리반 스탭플턴",전체관람가,판씨네마(주),5.0,8.5,15.1,17.2,12.6,17.2,10.866666666666665,4.849604794894803,2.02,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,2.0,2020.0,2.0,0,spring,False,True,False,False,21.0,417821.6666666667,11
라라랜드,3768585,2016-12-07,20167904,LA LA LAND,2016.0,장편,미국,"드라마,뮤지컬,멜로/로맨스",데이미언 셔젤,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗",12세이상관람가,판씨네마(주),20.0,42.6,65.3,74.6,45.5,74.6,46.166666666666664,20.81870953413459,2.2649999999999997,1639289.0,28339.5,672719.3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,4.0,2016.0,2.0,0,winter_peak,False,False,False,True,21.0,417821.6666666667,1
라라와 크리스마스 요정,4423,2021-12-15,20212217,Christmas at Cattle Hill,2020.0,장편,노르웨이,"애니메이션,가족,어드벤처",오윤동,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",전체관람가,(주)트리플픽쳐스,8.4,17.4,25.1,31.6,21.0,31.6,19.650000000000002,8.167190459392998,1.9880952380952384,28339.5,28339.5,28339.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,4.0,2021.0,2.0,0,winter_peak,False,False,False,True,15.0,18078.6,11
라방,1183,2023-06-28,20231577,Live Stream,2022.0,장편,한국,스릴러,최주연,"박성웅,박선호,김희정,김균하,조정원",청소년관람불가,(주)트리플픽쳐스,5.5,8.1,13.6,18.4,11.4,18.4,10.633333333333333,4.8409365485065665,1.4727272727272727,28339.5,530510.0,329641.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,2.0,2023.0,2.0,0,spring,False,True,False,False,15.0,18078.6,13
라스트 나잇 인 소호,38443,2021-12-01,20210663,Last Night in Soho,2021.0,장편,미국,"공포(호러),스릴러,미스터리",에드가 라이트,"토마신 맥켄지,안야 테일러 조이,맷 스미스,리타 터싱햄,테렌스 스탬프",청소년관람불가,유니버설픽쳐스인터내셔널 코리아(유),7.1,12.7,16.6,23.3,12.8,23.3,13.566666666666665,5.8115976002014005,1.3380281690140847,28339.5,113079.0,79183.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12.0,4.0,2021.0,2.0,0,winter_peak,False,False,False,True,66.0,676705.0454545454,13
라스트 듀얼: 최후의 결투,55748,2021-10-20,20219115,The Last Duel,2021.0,장편,미국,"액션,스릴러",리들리 스콧,"맷 데이먼,아담 드라이버,조디 코머,벤 애플렉",청소년관람불가,월트디즈니컴퍼니코리아 유한책임회사,5.2,9.3,14.4,20.7,9.4,20.7,10.683333333333335,5.982446545241057,1.769230769230769,21243.0,674065.5,412936.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.0,4.0,2021.0,2.0,0,fall,True,False,False,False,54.0,2347766.537037037,13
라스트 레터,8165,2021-02-24,20215862,Last Letter,2018.0,장편,일본,멜로/로맨스,이와이 슌지,"마츠 다카코,히로세 스즈,안노 히데아키,모리 나나,토요카와 에츠시",전체관람가,(주)스튜디오 산타클로스엔터테인먼트,6.4,12.1,17.7,23.9,15.0,23.9,13.983333333333334,6.342055397634639,1.7656249999999998,119948.0,28339.5,64982.90000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2021.0,2.0,0,winter_peak,False,False,False,True,1.0,8165.0,11
라스트 풀 메저,9851,2020-05-20,20208663,The Last Full Measure,2019.0,장편,미국,"드라마,전쟁",토드 로빈슨,"세바스찬 스탠,사무엘 L. 잭슨,크리스토퍼 플러머,윌리엄 허트,에드 해리스",15세이상관람가,(주)삼백상회,10.0,12.9,24.6,32.4,16.8,32.4,18.266666666666666,8.578500257426509,1.4600000000000002,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,2.0,2020.0,2.0,0,spring,False,True,False,False,3.0,4012.6666666666665,4
라스트 프론티어,1768,2021-01-14,20204394,The Last Frontier,2019.0,장편,러시아,"전쟁,액션",오윤동,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",15세이상관람가,(주)까멜리아이엔티,5.0,6.0,9.5,11.4,8.4,11.4,7.55,2.6364749192814263,0.9,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,2021.0,3.0,0,winter_peak,False,False,False,True,3.0,1900.6666666666667,4
라야와 마지막 드래곤,316986,2021-03-04,20200263,Raya and the Last Dragon,2020.0,장편,미국,"애니메이션,액션,어드벤처","돈 홀,카를로스 로페즈 에스트라다","켈리 마리 트란,아콰피나,산드라 오,대니얼 대 킴,젬마 찬",전체관람가,월트디즈니컴퍼니코리아 유한책임회사,12.3,24.2,34.4,39.8,27.2,39.8,25.616666666666664,10.550150077921481,1.7967479674796745,28339.5,28339.5,28339.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,2021.0,3.0,0,fall,True,False,False,False,54.0,2347766.537037037,11
라이더스 오브 저스티스,4872,2021-06-02,20218014,Riders of Justice,2020.0,장편,기타,"액션,코미디,드라마",앤더스 토머스 옌센,"매즈 미켈슨,니꼴라이 리 카스,라스 브리히만",15세이상관람가,주식회사 왓챠,5.0,10.9,22.0,24.7,16.7,24.7,14.65,7.784792868150057,3.4,28339.5,76532.0,57255.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6.0,2.0,2021.0,2.0,0,spring,False,True,False,False,2.0,29248.5,4
라이드 온,7012,2023-05-31,20231603,Ride On,2022.0,장편,중국,"액션,코미디,드라마",래리 양,"성룡,류호존",12세이상관람가,"(주)넥스트엔터테인먼트월드(NEW),(주)콘텐츠판다",10.6,19.2,25.9,30.2,22.5,30.2,19.466666666666665,8.566835277199315,1.4433962264150944,28339.5,29812.0,29223.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5.0,2.0,2023.0,2.0,0,spring,False,True,False,False,1.0,7012.0,1
라이스보이 슬립스,19377,2023-04-19,20227863,Riceboy Sleeps,2022.0,장편,캐나다,"가족,드라마",앤소니 심,"최승윤,이든 황,도현 노엘 황,앤소니 심,강인성",15세이상관람가,판씨네마(주),6.2,12.9,19.7,28.3,15.3,28.3,15.116666666666665,8.071286555851344,2.1774193548387095,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,2.0,2023.0,2.0,0,spring,False,True,False,False,21.0,417821.6666666667,4
라이프 오브 파이,1645332,2013-01-01,20128386,Life of Pi,2012.0,장편,미국,"어드벤처,드라마",이안,"수라즈 샤르마,이르판 칸,라프 스팰",전체관람가,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)",23.6,41.8,75.6,81.6,45.9,81.6,50.11666666666667,23.459276772029153,2.203389830508474,28339.5,28339.5,28339.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2013.0,1.0,0,winter_peak,False,False,False,True,1.0,1645332.0,11
라일 라일 크로커다일,42295,2023-01-18,20229166,"Lyle, Lyle, Crocodile",2022.0,장편,미국,"가족,뮤지컬,드라마","조쉬 고든,윌 스펙","하비에르 바르뎀,콘스탄스 우,스쿳 맥네이리,윈슬로우 페글리,숀 멘데스",전체관람가,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,5.8,12.3,17.7,20.2,14.2,20.2,13.083333333333334,5.472628862499874,2.0517241379310343,28339.5,28339.5,28339.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1.0,2023.0,2.0,0,winter_peak,False,False,False,True,29.0,539643.9310344828,11
랑종,833226,2021-07-14,20218364,The Medium,2021.0,장편,"한국,태국","공포(호러),스릴러,드라마",반종 피산다나쿤,"나릴야 군몽콘켓,싸와니 우툼마,씨라니 얀키띠칸,야사카 차이쏜",청소년관람불가,(주)쇼박스,22.1,32.9,51.8,64.3,39.3,64.3,38.75,16.80520752624019,1.3438914027149318,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.0,3.0,2021.0,2.0,0,summer_peak,False,False,True,False,14.0,2311051.6428571427,13
래시 컴 홈,2431,2021-01-07,20204506,Lassie Come Home,2020.0,장편,독일,"가족,드라마",올더디센 하노,"세바스찬 베젤,안나 마리아 뮈헤,니코 마리츠카",전체관람가,찬란,5.0,5.0,9.6,11.9,6.7,11.9,7.2,2.919589012172775,0.9199999999999999,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1.0,2021.0,3.0,0,winter_peak,False,False,False,True,12.0,5268.083333333333,11
랜드 오브 배드,43071,2024-03-13,20247782,Land of Bad,2024.0,장편,미국,"액션,전쟁",윌리엄 유뱅크,"러셀 크로우,리암 헴스워스,루크 헴스워스,마일로 벤티밀리아",15세이상관람가,메가박스중앙(주),5.0,9.8,15.3,18.3,14.0,18.3,11.766666666666666,4.95042085752986,2.06,105265.0,3023668.5,1856307.0999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,2024.0,2.0,0,fall,True,False,False,False,12.0,212028.16666666666,4
램,13654,2021-12-29,20218390,Lamb,2020.0,장편,기타,공포(호러),발디마르 요한손,"누미 라파스,힐미르 스나에르 구오나손,비욘 흘리뉘르 하랄드손",15세이상관람가,오드,5.4,12.1,19.5,23.3,15.4,23.3,13.733333333333334,7.058800653557704,2.6111111111111107,28339.5,1886.0,12467.400000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0,4.0,2021.0,2.0,0,winter_peak,False,False,False,True,11.0,47853.454545454544,4
러브 라이즈 블리딩,12709,2024-07-10,20240735,Love Lies Bleeding,2023.0,장편,미국,"범죄,멜로/로맨스",로즈 글래스,"크리스틴 스튜어트,케이트 오브라이언,에드 해리스,데이브 프랭코,지나 말론",청소년관람불가,(주)스튜디오디에이치엘,5.8,14.0,17.4,20.0,12.9,20.0,12.9,5.543284225078126,1.9999999999999998,28339.5,62897.666666666664,49074.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,3.0,2024.0,2.0,0,summer_peak,False,False,True,False,14.0,35251.78571428572,13
러브 액츄얼리,324069,2003-12-05,20030404,Love Actually,2003.0,장편,"미국,영국","멜로/로맨스,드라마,코미디",리차드 커티스,"휴 그랜트,콜린 퍼스,알란 릭맨,엠마 톰슨,리암 니슨",15세관람가,"(주)제이앤씨미디어그룹,와이드 릴리즈(주),UIP코리아,(유)조이앤시네마",11.3,17.0,26.2,32.3,21.5,32.3,19.716666666666665,8.673964875803144,1.31858407079646,28339.5,10838.0,17838.600000000002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12.0,4.0,2003.0,4.0,0,winter_peak,False,False,False,True,1.0,324069.0,3
러브레터,119948,1999-11-20,20000067,Love Letter,1995.0,장편,일본,"멜로/로맨스,드라마",이와이 슌지,"나까야마 미호,토요카와 에츠시,사카이 미키",전체관람가,"워터홀컴퍼니(주),주식회사 왓챠,와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트",11.8,19.8,29.3,33.5,26.9,33.5,22.566666666666666,8.705324041451108,1.483050847457627,28339.5,28339.5,28339.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0,1999.0,5.0,1,fall,True,False,False,False,1.0,119948.0,11
러빙 빈센트,416582,2017-11-09,20179942,Loving Vincent,2017.0,장편,"영국,폴란드","애니메이션,미스터리","도로타 코비엘라,휴 웰치맨","시얼샤 로넌,제롬 플린,크리스 오다우드,더글라스 부스,에이단 터너",15세이상관람가,"(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오디에이치엘,판씨네마(주)",14.4,29.4,40.4,42.2,37.4,42.2,30.533333333333335,11.542385657508877,1.8055555555555556,28339.5,28339.5,28339.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0,4.0,2017.0,3.0,0,fall,True,False,False,False,1.0,416582.0,4
럭키 몬스터,5023,2020-12-03,20196672,Lucky Monster,2019.0,장편,한국,드라마,봉준영,"김도윤,장진희,박성준,우강민,박성일",청소년관람불가,(주)영화사 그램,5.3,16.5,24.4,31.4,15.4,31.4,17.333333333333332,9.350436709943907,3.6037735849056602,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,4.0,2020.0,3.0,0,winter_peak,False,False,False,True,3.0,49802.0,13
런,277525,2020-11-20,20200294,Run,2020.0,장편,미국,"미스터리,스릴러",아니쉬 차간티,"사라 폴슨,팻 힐리,키에라 앨런",15세이상관람가,(주)올스타엔터테인먼트,8.4,27.1,33.5,42.9,23.0,42.9,24.5,12.973357314126517,2.988095238095238,28339.5,352977.0,223121.99999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.0,4.0,2020.0,4.0,0,fall,True,False,False,False,7.0,207060.57142857142,4
런 보이 런,2223,2020-05-28,20209021,RUN BOY RUN,2020.0,장편,한국,드라마,오원재,"장동윤,서벽준,신표,한이진,장명운",15세이상관람가,(주)라온컴퍼니플러스,8.7,10.7,22.0,27.8,17.7,27.8,15.883333333333333,7.964776623777134,1.5287356321839083,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,2.0,2020.0,3.0,0,spring,False,True,False,False,2.0,9341.5,4
런닝맨: 리벤져스,47099,2023-08-10,20232618,Running Man : Revengers,2023.0,장편,한국,애니메이션,엄영식,"김서영,엄상현,권창욱,김연우,강시현",전체관람가,(주)넥스트엔터테인먼트월드(NEW),5.0,6.5,10.4,12.3,8.1,12.3,7.883333333333334,2.9808835379240612,1.08,28339.5,67990.33333333333,52130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2023.0,3.0,0,summer_peak,False,False,True,False,48.0,729959.3541666666,11
레드 아워,1022,2021-09-23,20210610,Red Hour,2021.0,장편,미국,"액션,스릴러",오윤동,"타이레스 깁슨,존 말코비치",15세이상관람가,(주)올스타엔터테인먼트,5.0,6.6,11.1,11.0,8.5,11.1,7.866666666666667,2.782564764145961,1.22,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.0,3.0,2021.0,3.0,0,fall,True,False,False,False,7.0,207060.57142857142,4
레미니센스,36409,2021-08-25,20218985,Reminiscence,2021.0,장편,미국,"SF,미스터리,멜로/로맨스",리사 조이,"휴 잭맨,레베카 퍼거슨,탠디 뉴튼,클리프 커티스",12세이상관람가,워너브러더스 코리아(주),5.1,10.1,15.6,17.1,12.4,17.1,11.316666666666668,4.624031430112328,2.058823529411765,28339.5,3278155.0,1978228.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,3.0,2021.0,2.0,0,summer_peak,False,False,True,False,55.0,1344704.5272727273,1
레미제라블,5932514,2012-12-19,20128274,Les Miserables,2012.0,장편,미국,드라마,톰 후퍼,"휴 잭맨,러셀 크로우,앤 해서웨이,아만다 사이프리드,헬레나 본햄 카터",12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),24.2,48.6,70.7,72.1,43.0,72.1,48.78333333333334,19.377452532948354,1.9214876033057853,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,4.0,2012.0,2.0,0,winter_peak,False,False,False,True,66.0,676705.0454545454,1
레미제라블: 뮤지컬 콘서트,9382,2020-05-13,20204501,Les Misérables: The Staged Concert,2019.0,장편,미국,뮤지컬,제임스 파우웰,"마이클 볼,알피 보",12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),6.8,15.3,20.9,26.0,18.5,26.0,16.566666666666666,6.786358866628455,2.0735294117647056,28339.5,28339.5,28339.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2020.0,2.0,0,spring,False,True,False,False,66.0,676705.0454545454,1
레벤느망,4635,2022-03-10,20223804,L'evenement,2021.0,장편,프랑스,드라마,오드리 디완,아나마리아 바르톨로메이,15세이상관람가,"(주)영화특별시에스엠씨,주식회사 왓챠",10.4,14.4,25.3,28.8,18.0,28.8,18.616666666666667,7.051359207037086,1.4326923076923077,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,1.0,2022.0,3.0,0,fall,True,False,False,False,3.0,15133.333333333334,4
레벨 16,2079,2020-12-10,20208016,LEVEL 16,2018.0,장편,캐나다,"스릴러,공포(호러)",오윤동,사라 캐닝,15세이상관람가,(주)디오시네마,5.0,11.1,13.6,15.7,9.1,15.7,10.133333333333335,4.148574052209586,1.72,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12.0,4.0,2020.0,3.0,0,winter_peak,False,False,False,True,5.0,4163.0,4
레옹 ,66460,1995-02-18,19950095,Everything Everywhere All At Once,2021.0,장편,한국,드라마,오윤동,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,1995.0,5.0,1,winter_peak,False,False,False,True,14.0,70139.0,7
레옹 디 오리지널,7646,2020-06-11,20188124,LEON,1994.0,장편,프랑스,"액션,범죄,드라마",뤽 베송,"장 르노,나탈리 포트만,게리 올드만",청소년관람불가,(주)제이앤씨미디어그룹,7.8,18.3,25.7,27.9,20.9,27.9,19.066666666666666,7.492040220571874,2.2948717948717947,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.0,2.0,2020.0,3.0,0,spring,False,True,False,False,20.0,16696.45,13
레이니 데이 인 뉴욕,81008,2020-05-06,20207341,A Rainy Day in New York,2019.0,장편,미국,"코미디,멜로/로맨스",우디 앨런,"티모시 샬라메,엘 패닝,셀레나 고메즈,주드 로,디에고 루나",15세이상관람가,"그린나래미디어(주),(주)버킷스튜디오",5.0,7.2,13.6,13.0,7.9,13.6,8.95,3.509843301345517,1.72,28339.5,224881.0,146264.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,2.0,2020.0,2.0,0,spring,False,True,False,False,2.0,41460.5,4
레지던트 이블: 라쿤시티,20865,2022-01-19,20212672,Resident Evil: Welcome to Raccoon City,2021.0,장편,미국,"액션,공포(호러)",요하네스 로버츠,"카야 스코델라리오,해나 존-케이먼,로비 아멜,도날 로그,닐 맥도노프",청소년관람불가,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,5.0,10.5,21.9,26.8,13.9,26.8,14.266666666666667,8.500980335624043,3.38,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,2022.0,2.0,0,winter_peak,False,False,False,True,29.0,539643.9310344828,13
렌필드,49670,2023-04-19,20231244,Renfield,2023.0,장편,미국,"코미디,판타지,공포(호러)",크리스 맥케이,"니콜라스 홀트,니콜라스 케이지,아콰피나",청소년관람불가,유니버설픽쳐스인터내셔널 코리아(유),7.7,16.5,21.9,30.0,19.9,30.0,17.833333333333332,7.999916666232634,1.844155844155844,28339.5,1340504.3333333333,815638.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,2.0,2023.0,2.0,0,spring,False,True,False,False,66.0,676705.0454545454,13
렛 힘 고,2845,2020-11-05,20202601,Let Him Go,2020.0,장편,미국,"범죄,스릴러,드라마",토마스 베주차,"케빈 코스트너,다이안 레인,레슬리 맨빌,제프리 도노반,부부 스튜어트",15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),5.0,5.0,9.2,10.6,7.7,10.6,7.083333333333333,2.4596070146807327,0.8399999999999999,28339.5,7917.0,16086.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,11.0,4.0,2020.0,3.0,0,fall,True,False,False,False,66.0,676705.0454545454,4
로건,2175541,2017-03-01,20161827,Logan,2017.0,장편,미국,"액션,SF",제임스 맨골드,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트",청소년관람불가,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",27.4,36.6,74.5,88.1,44.4,88.1,49.65,25.71542338753146,1.7189781021897812,28339.5,5932514.0,3570844.1999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,2017.0,2.0,0,fall,True,False,False,False,2.0,1950975.5,13
로그,3354,2020-11-25,20200475,Rogue,2020.0,장편,미국,액션,M.J. 버세트,"메간 폭스,필립 윈체스터",15세이상관람가,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",5.0,9.0,14.0,14.8,8.7,14.8,9.783333333333333,3.854564393892865,1.8,28339.5,850.0,11845.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,4.0,2020.0,2.0,0,fall,True,False,False,False,4.0,1441.0,4
로미오와 줄리엣,16223,1996-12-28,19968109,Romeo And Juliet,1996.0,장편,미국,"멜로/로맨스,액션,드라마",바즈 루어만,"레오나르도 디카프리오,클레어 데인즈",고등학생이상관람가,"이십세기폭스코리아(주),(주)프레인글로벌",10.7,15.9,25.7,31.1,21.0,31.1,19.599999999999998,7.81383388612786,1.4018691588785048,28339.5,28339.5,28339.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12.0,4.0,1996.0,5.0,1,winter_peak,False,False,False,True,1.0,16223.0,8
로보카폴리 안전교실 교통편,1800,2022-09-19,20227366,Everything Everywhere All At Once,2022.0,장편,한국,애니메이션,엄준영,"엄상현,박선영",전체관람가,(주)로이비쥬얼,5.0,8.0,11.6,15.3,9.0,15.3,9.066666666666668,3.8903298917529687,1.3199999999999998,28339.5,59242.77777777778,46881.46666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,2022.0,0.0,0,fall,True,False,False,False,1.0,1800.0,11
